#Organism/Name	TaxID	BioProject Accession	BioProject ID	Group	SubGroup	Size (Mb)	GC%	Chromosomes/RefSeq	Chromosomes/INSDC	Plasmids/RefSeq	Plasmids/INSDC	WGS	Scaffolds	Genes	Proteins	Release Date	Modify Date	Status	Center	BioSample Accession	Assembly Accession	Reference	superkingdom	phylum	class	order	family	genus	species
Staphylococcus warneri SG1	1194526	PRJNA167492	167492	Firmicutes	Bacilli	2.56072	32.6547	NC_020164.1	CP003668.1	NC_020266.1,NC_020268.1,NC_020165.1,NC_020269.1,NC_020265.1,NC_020267.1,NC_020274.1,NC_020264.1	CP003673.1,CP003675.1,CP003669.1,CP003676.1,CP003672.1,CP003674.1,CP003670.1,CP003671.1	-	9	2505	2429	2013/01/23	2013/06/10	Complete	University of Alberta	SAMN02604131	GCA_000332735.1	-	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri
Allochromatium vinosum DSM 180	572477	PRJNA32547	32547	Proteobacteria	Gammaproteobacteria	3.66907	64.2117	NC_013851.1	CP001896.1	NC_013852.1,NC_013862.1	CP001897.1,CP001898.1	-	3	3366	3220	2010/02/16	2014/01/28	Complete	US DOE Joint Genome Institute (JGI-PGF)	SAMN02598487	GCA_000025485.1	REPR	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium vinosum
Oscillatoria nigro-viridis PCC 7112	179408	PRJNA183110	183110	Cyanobacteria	Oscillatoriophycideae	8.27225	45.8127	NC_019729.1	CP003614.1	NC_019732.1,NC_019763.1,NC_019730.1,NC_019731.1,NC_019764.1	CP003619.1,CP003615.1,CP003616.1,CP003617.1,CP003618.1	-	6	7006	6360	2012/12/06	2013/07/22	Complete	NCBI	SAMN02261335	GCA_000317475.1	REPR	Bacteria	Cyanobacteria	NA	Oscillatoriales	NA	Oscillatoria	Oscillatoria nigro-viridis
Pseudomonas fluorescens A506	1037911	PRJNA67529	67529	Proteobacteria	Gammaproteobacteria	6.01955	59.9233	NC_017911.1	CP003041.1	NC_021361.1	CP003042.1	-	2	5495	5334	2012/05/11	2013/06/11	Complete	USDA-ARS	SAMN02604280	GCA_000262325.2	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens
Coxiella burnetii RSA 331	360115	PRJNA16791	16791	Proteobacteria	Gammaproteobacteria	2.05374	42.7364	NC_010117.1	CP000890.1	NC_010115.1	CP000889.1	-	2	2278	1975	2007/12/05	2013/06/07	Complete	TIGR	SAMN02604053	GCA_000018745.1	-	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella	Coxiella burnetii
Mycobacterium leprae Br4923	561304	PRJEA31271	31271	Actinobacteria	Actinobacteria	3.26807	57.8	NC_011896.1	FM211192.1	-	-	-	1	2770	1604	2009/01/10	2013/06/10	Complete	Institut Pasteur	-	GCA_000026685.1	-	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	Mycobacterium leprae
Arcobacter butzleri 7h1h	1036172	PRJNA67167	67167	Proteobacteria	delta/epsilon subdivisions	2.25323	27.1	NC_021878.1	CP006615.1	-	-	-	1	2280	2199	2013/07/24	2013/09/06	Complete	University of Liverpool	SAMN02604193	GCA_000215345.3	-	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	Arcobacter butzleri
Renibacterium salmoninarum ATCC 33209	288705	PRJNA19227	19227	Actinobacteria	Actinobacteria	3.15525	56.3	NC_010168.1	CP000910.1	-	-	-	1	3558	3507	2007/12/18	2013/06/10	Complete	Northwest Fisheries Science Center, NOAA Fisheries Service	SAMN02603684	GCA_000018885.1	REPR	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Renibacterium	Renibacterium salmoninarum
Spirochaeta africana DSM 8902	889378	PRJNA52939	52939	Spirochaetes	Spirochaetia	3.28586	57.8	NC_017098.1	CP003282.1	-	-	-	1	2873	2782	2012/04/02	2013/07/17	Complete	DOE Joint Genome Institute	SAMN02232053	GCA_000242595.3	REPR	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	Spirochaeta africana
Dehalococcoides mccartyi VS	311424	PRJNA18811	18811	Chloroflexi	Dehalococcoidia	1.41346	47.3	NC_013552.1	CP001827.1	-	-	-	1	1491	1439	2009/12/03	2014/01/28	Complete	US DOE Joint Genome Institute (JGI-PGF)	SAMN02598415	GCA_000025025.1	REPR	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	Dehalococcoides mccartyi
Sphaerochaeta globosa str. Buddy	158189	PRJNA47953	47953	Spirochaetes	Spirochaetia	3.31647	48.9	NC_015152.1	CP002541.1	-	-	-	1	3122	3017	2011/02/24	2013/07/06	Complete	US DOE Joint Genome Institute	SAMN00713587	GCA_000190435.1	REPR	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta	Sphaerochaeta globosa
Thermosipho melanesiensis BI429	391009	PRJNA17249	17249	Thermotogae	Thermotogae	1.91524	31.4	NC_009616.1	CP000716.1	-	-	-	1	1992	1879	2007/06/26	2013/12/11	Complete	US DOE Joint Genome Institute (JGI-PGF)	SAMN00623068	GCA_000016905.1	REPR	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermosipho	Thermosipho melanesiensis
Streptomyces bingchenggensis BCW-1	749414	PRJNA46847	46847	Actinobacteria	Actinobacteria	11.9367	70.8	NC_016582.1	CP002047.1	-	-	-	1	10107	10022	2010/05/28	2013/07/06	Complete	Northeast Agricultural University	SAMN02603683	GCA_000092385.1	REPR	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces bingchenggensis
Candidatus Protochlamydia amoebophila UWE25	264201	PRJNA10700	10700	Chlamydiae/Verrucomicrobia group	Chlamydiae	2.41446	34.7	NC_005861.1	BX908798.1	-	-	-	1	2075	2031	2004/04/08	2013/06/10	Complete	University of Vienna, Austria	-	GCA_000011565.1	REPR	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	Candidatus Protochlamydia amoebophila
Mycoplasma conjunctivae	572263	PRJEA32285	32285	Tenericutes	Mollicutes	0.846214	28.6	NC_012806.1	FM864216.2	-	-	-	1	731	696	2009/06/17	2013/06/10	Complete	Swiss Institute of Bioinformatics	-	GCA_000026765.1	REPR	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma conjunctivae
Rickettsia helvetica C9P9	1144888	PRJNA82855	82855	Proteobacteria	Alphaproteobacteria	1.41711	-	NZ_CM001467.1	CM001467.1	NZ_CM001468.1	CM001468.1	AICO01	2	-	-	2012/02/21	2013/05/12	Complete	CNRS UMR 6236, Faculté de médecine, Université de la Méditerranée	SAMN02471333	GCA_000255355.1	REPR	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia helvetica
Alkaliphilus oremlandii OhILAs	350688	PRJNA16083	16083	Firmicutes	Clostridia	3.12356	36.3	NC_009922.1	CP000853.1	-	-	-	1	2990	2836	2007/10/11	2013/12/11	Complete	US DOE Joint Genome Institute	SAMN00623039	GCA_000018325.1	REPR	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Alkaliphilus	Alkaliphilus oremlandii
Candidatus Vesicomyosocius okutanii HA	412965	PRJDA18267	18267	Proteobacteria	Gammaproteobacteria	1.02215	31.6	NC_009465.1	AP009247.1	-	-	-	1	978	937	2007/05/09	2013/06/10	Complete	Japan Agency for Maine-Earth Science and Technology	-	GCA_000010405.1	REPR	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Calyptogena okutanii thioautotrophic gill symbiont
Mycoplasma hyopneumoniae J	262719	PRJNA10675	10675	Tenericutes	Mollicutes	0.897405	28.5	NC_007295.1	AE017243.1	-	-	-	1	720	674	2005/08/05	2013/06/10	Complete	LNCC - Laboratorio Nacional de Computacao Cientifica	SAMN02603526	GCA_000008205.1	-	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma hyopneumoniae
Staphylococcus epidermidis RP62A	176279	PRJNA64	64	Firmicutes	Bacilli	2.64384	32.1969	NC_002976.3	CP000029.1	NC_006663.1	CP000028.1	-	2	2662	2522	2002/01/09	2013/06/27	Complete	TIGR	SAMN02603975	GCA_000011925.1	-	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis
Burkholderia rhizoxinica HKI 454	882378	PRJEA51915	51915	Proteobacteria	Betaproteobacteria	3.75014	60.6963	NC_014722.1	FR687359.1	NC_014723.1,NC_014718.1	FR687361.1,FR687360.1	-	3	3936	3870	2010/11/15	2013/07/06	Complete	Leibniz Institute for Natural Product Research and Infection Biology (HKI)	-	GCA_000198775.1	REPR	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia rhizoxinica
Candidatus Kinetoplastibacterium crithidii (ex Angomonas deanei ATCC 30255)	1267577	PRJNA168418	168418	Proteobacteria	Betaproteobacteria	0.821813	31	NC_019815.1	CP003978.1	-	-	-	1	787	734	2012/12/11	2013/06/11	Complete	LNCC	SAMN02641519	GCA_000319225.1	REPR	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	Kinetoplastibacterium	Candidatus Kinetoplastibacterium crithidii
Rickettsia rickettsii str. Hauke	1105103	PRJNA75021	75021	Proteobacteria	Alphaproteobacteria	1.26977	32.5	NC_016911.1	CP003318.1	-	-	-	1	1377	1340	2012/02/17	2013/10/17	Complete	Los Alamos National Laboratory	SAMN02603551	GCA_000283835.1	-	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia rickettsii
Streptococcus iniae SF1	1318633	PRJNA196817	196817	Firmicutes	Bacilli	2.14984	36.7	NC_021314.1	CP005941.1	-	-	-	1	2196	2125	2013/05/30	2014/01/31	Complete	Institute of Oceanology, Chinese Academy of Sciences	SAMN02603405	GCA_000403625.1	REPR	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus iniae
Desulfovibrio aespoeensis Aspo-2	643562	PRJNA37869	37869	Proteobacteria	delta/epsilon subdivisions	3.62911	62.6	NC_014844.1	CP002431.1	-	-	-	1	3406	3304	2011/01/04	2013/07/06	Complete	US DOE Joint Genome Institute (JGI-PGF)	SAMN00713573	GCA_000176915.2	REPR	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio aespoeensis
Lactobacillus johnsonii DPC 6026	909954	PRJNA56053	56053	Firmicutes	Bacilli	1.96634	34.8	NC_017477.1	CP002464.1	-	-	-	1	1854	1772	2011/04/20	2013/06/11	Complete	Teagasc, Food research centre, Moorepark, Fermoy, Co. Cork, Ireland	SAMN02603892	GCA_000204985.1	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii
Burkholderia phytofirmans PsJN	398527	PRJNA17463	17463	Proteobacteria	Betaproteobacteria	8.21466	62.3159	NC_010676.1,NC_010681.1	CP001053.1,CP001052.1	NC_010679.1	CP001054.1	-	3	7484	7241	2008/05/07	2014/01/28	Complete	US DOE Joint Genome Institute	SAMN02598395	GCA_000020125.1	REPR	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia phytofirmans
Nitrosomonas europaea ATCC 19718	228410	PRJNA52	52	Proteobacteria	Betaproteobacteria	2.81209	50.7	NC_004757.1	AL954747.1	-	-	-	1	2620	2461	2003/04/24	2013/06/10	Complete	DOE Joint Genome Institute	-	GCA_000009145.1	REPR	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas europaea
Nitrobacter hamburgensis X14	323097	PRJNA13473	13473	Proteobacteria	Alphaproteobacteria	5.01152	61.6047	NC_007964.1	CP000319.1	NC_007961.1,NC_007960.1,NC_007959.1	CP000322.1,CP000321.1,CP000320.1	-	4	4740	4326	2006/04/11	2014/01/28	Complete	DOE Joint Genome Institute	SAMN02598307	GCA_000013885.1	REPR	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Nitrobacter	Nitrobacter hamburgensis
Cupriavidus metallidurans CH34	266264	PRJNA250	250	Proteobacteria	Betaproteobacteria	6.91335	63.5184	NC_007973.1	CP000352.1	NC_007974.2,NC_007971.2,NC_007972.2	CP000353.2,CP000354.2,CP000355.2	-	4	6817	6474	2006/04/26	2014/01/28	Complete	DOE Joint Genome Institute	SAMN02598450	GCA_000196015.1	REPR	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus metallidurans
Sinorhizobium fredii NGR234	394	PRJNA21101	21101	Proteobacteria	Alphaproteobacteria	6.8919	62.4031	NC_012587.1	CP001389.1	NC_000914.2,NC_012586.1	U00090.2,CP000874.1	-	3	6472	6362	1996/11/22	2014/01/30	Complete	Goettingen Genomics Laboratory	SAMN02603283	GCA_000018545.1	REPR	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium fredii
Streptomyces davawensis JCM 4913	1214101	PRJEB184	177086	Actinobacteria	Actinobacteria	9.55595	70.5935	NC_020504.1	HE971709.1	NC_020545.1	HE971710.1	-	2	8697	8616	2012/10/09	2013/06/10	Complete	CeBiTec	-	GCA_000349325.1	REPR	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces davawensis
Ralstonia eutropha JMP134	264198	PRJNA10646	10646	Proteobacteria	Betaproteobacteria	7.25529	64.4539	NC_007347.1,NC_007348.1	CP000090.1,CP000091.1	NC_007337.1,NC_007336.1	CP000093.1,CP000092.1	-	4	6616	6446	2005/08/10	2014/01/28	Complete	DOE Joint Genome Institute	SAMN02598255	GCA_000203875.1	REPR	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus pinatubonensis
Rickettsia montanensis str. OSU 85-930	1105114	PRJNA75045	75045	Proteobacteria	Alphaproteobacteria	1.2798	32.6	NC_017043.1	CP003340.1	-	-	-	1	1254	1217	2012/03/01	2013/10/17	Complete	Los Alamos National Laboratory	SAMN02603562	GCA_000284175.1	REPR	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia montanensis
Neisseria lactamica 020-06	489653	PRJNA13472	13472	Proteobacteria	Betaproteobacteria	2.22061	52.3	NC_014752.1	FN995097.1	-	-	-	1	2093	1972	2010/11/30	2013/07/06	Complete	Sanger Institute	-	GCA_000196295.1	REPR	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria lactamica
Thermocrinis albus DSM 14484	638303	PRJNA37275	37275	Aquificae	Aquificae	1.50058	46.9	NC_013894.1	CP001931.1	-	-	-	1	1652	1593	2010/02/19	2014/01/28	Complete	US DOE Joint Genome Institute (JGI-PGF)	SAMN02598512	GCA_000025605.1	REPR	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	Thermocrinis	Thermocrinis albus
Rickettsia prowazekii str. Breinl	1290428	PRJNA188530	188530	Proteobacteria	Alphaproteobacteria	1.1093	29	NC_020993.1	CP004889.1	-	-	-	1	956	920	2013/04/11	2013/07/05	Complete	Naval Medical Research Center	SAMN01983876	GCA_000367405.1	-	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia prowazekii
Gluconacetobacter medellinensis NBRC 3288	634177	PRJDA64985	64985	Proteobacteria	Alphaproteobacteria	3.51319	60.569	NC_016027.1	AP012159.1	NC_016021.1,NC_016900.1,NC_016029.1,NC_016037.1,NC_016028.1,NC_016030.1,NC_016022.1	AP012161.1,AP012165.1,AP012164.1,AP012160.1,AP012162.1,AP012166.1,AP012163.1	-	8	3270	3195	2011/09/23	2013/06/08	Complete	National Institute of Technology and Evaluation	-	GCA_000182745.1	REPR	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	Komagataeibacter medellinensis
Octadecabacter arcticus 238	391616	PRJNA19331	19331	Proteobacteria	Alphaproteobacteria	5.47825	55.1917	NC_020908.1	CP003742.1	NC_020910.1,NC_020909.1	CP003744.1,CP003743.1	-	3	5145	4683	2013/04/08	2013/06/10	Complete	Moore Foundation	SAMN02603620	GCA_000155735.2	REPR	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Octadecabacter	Octadecabacter arcticus
Thermotoga hypogea NBRC 106472	1219084	PRJDB362	172331	Thermotogae	Thermotogae	2.16517	49.5	NC_022795.1	AP014508.1	-	-	-	1	-	-	2013/10/24	2013/11/13	Complete	National Institute of Technology and Evaluation	-	GCA_000504105.1	REPR	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga hypogea
Bacillus pseudofirmus OF4	398511	PRJNA28811	28811	Firmicutes	Bacilli	4.24925	39.8927	NC_013791.2	CP001878.2	NC_013793.1,NC_013792.1	CP001880.1,CP001879.1	-	3	4434	4335	2010/02/05	2014/01/30	Complete	Center for Genomic Sciences, Allegheny-Singer Research Institute	SAMN02603086	GCA_000005825.2	REPR	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus pseudofirmus
Onion yellows phytoplasma OY-M	262768	PRJNA9615	9615	Tenericutes	Mollicutes	0.853092	27.8	NC_005303.2	AP006628.2	-	-	-	1	791	752	2003/12/09	2013/06/10	Complete	The University of Tokyo, Japan	-	GCA_000009845.1	REPR	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Onion yellows phytoplasma
Psychroflexus torquis ATCC 700755	313595	PRJNA13542	13542	Bacteroidetes/Chlorobi group	Bacteroidetes	4.32183	34.5	NC_018721.1	CP003879.1	-	-	-	1	3950	3526	2012/10/09	2013/06/11	Complete	The Gordon and Betty Moore Foundation Marine Microbiology Initiative	SAMN02603919	GCA_000153485.2	REPR	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Psychroflexus	Psychroflexus torquis
Pelobacter carbinolicus DSM 2380	338963	PRJNA13337	13337	Proteobacteria	delta/epsilon subdivisions	3.66589	55.1	NC_007498.2	CP000142.2	-	-	-	1	3545	3304	2005/10/12	2014/01/28	Complete	DOE Joint Genome Institute	SAMN02598295	GCA_000012885.1	REPR	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Pelobacteraceae	Pelobacter	Pelobacter carbinolicus
Thioalkalivibrio sulfidophilus HL-EbGr7	396588	PRJNA29177	29177	Proteobacteria	Gammaproteobacteria	3.46455	65.1	NC_011901.1	CP001339.1	-	-	-	1	3372	3283	2009/01/13	2013/12/24	Complete	US DOE Joint Genome Institute (JGI-PGF)	SAMN00001443	GCA_000021985.1	REPR	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio sulfidophilus
Pseudoalteromonas haloplanktis TAC125	326442	PRJNA15713	15713	Proteobacteria	Gammaproteobacteria	3.85027	40.068	NC_007481.1,NC_007482.1	CR954246.1,CR954247.1	-	-	-	2	3619	3484	2005/09/28	2013/06/10	Complete	CNRS	-	GCA_000026085.1	REPR	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas haloplanktis
Listeria ivanovii WSLC3009	1457190	PRJNA236792	236792	Firmicutes	Bacilli	2.91954	37.2	-	CP007172.1	-	-	-	1	2922	2773	2014/02/07	2014/02/07	Complete	ETH Zurich	-	GCA_000565155.1	-	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria ivanovii
Pantoea vagans C9-1	712898	PRJNA43531	43531	Proteobacteria	Gammaproteobacteria	4.88834	55.0916	NC_014562.1	CP002206.1	NC_014561.1,NC_014258.1,NC_014563.1	CP001893.1,CP001895.1,CP001894.1	-	4	4690	4590	2010/06/16	2014/01/30	Complete	Forschungsanstalt Agroscope Changins-Wädenswil ACW	SAMN02603237	GCA_000148935.1	REPR	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	Pantoea vagans
Enterococcus mundtii QU 25	1300150	PRJDB868	192584	Firmicutes	Bacilli	3.35106	38.3228	NC_022878.1	AP013036.1	NC_022884.1,NC_022879.1,NC_022881.1,NC_022880.1,NC_022883.1	AP013040.1,AP013037.1,AP013041.1,AP013039.1,AP013038.1	-	6	3302	3221	2013/11/20	2013/11/20	Complete	Genome Research Center, NODAI Research Institute, Tokyo University of Agriculture	-	GCA_000504125.1	REPR	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus mundtii
Mesoplasma florum L1	265311	PRJNA10650	10650	Tenericutes	Mollicutes	0.793224	27	NC_006055.1	AE017263.1	-	-	-	1	715	680	2004/07/19	2013/08/26	Complete	Broad Institute	-	GCA_000008305.1	REFR	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	Mesoplasma	Mesoplasma florum
Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2	511995	PRJDA29025	29025	Bacteroidetes/Chlorobi group	Bacteroidetes	1.22492	32.9857	NC_011565.1	AP010656.1	NC_011562.1,NC_011564.1,NC_011561.1,NC_011563.1	AP010659.1,AP010657.1,AP010658.1,AP010660.1	-	5	894	852	2008/11/13	2013/06/07	Complete	RIKEN Genomic Sciences Center (GSC)	-	GCA_000010645.1	REPR	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	NA	Candidatus Azobacteroides	Candidatus Azobacteroides pseudotrichonymphae
Listeria welshimeri serovar 6b str. SLCC5334	386043	PRJNA13443	13443	Firmicutes	Bacilli	2.81413	36.4	NC_008555.1	AM263198.1	-	-	-	1	2864	2774	2006/10/25	2013/06/10	Complete	Universitat Giessen	-	GCA_000060285.1	REPR	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria welshimeri
Mycobacterium intracellulare ATCC 13950	487521	PRJNA82157	82157	Actinobacteria	Actinobacteria	5.4024	68.1	NC_016946.1	CP003322.1	-	-	-	1	5193	5144	2012/02/29	2014/01/30	Complete	Department of Microbiology and Immunology, Seoul National University	SAMN02603186	GCA_000277125.1	-	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	Mycobacterium intracellulare
Clostridium stercorarium subsp. stercorarium DSM 8532	1121335	PRJNA180992	180992	Firmicutes	Clostridia	2.97001	42.3	NC_020887.2	CP003992.2	-	-	-	1	2640	2546	2013/04/01	2013/11/22	Complete	University of Manitoba	SAMN02604195	GCA_000349885.2	-	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	[Clostridium] stercorarium
Salmonella enterica subsp. enterica serovar Newport str. USMARC-S3124.1	877468	PRJNA51643	51643	Proteobacteria	Gammaproteobacteria	4.91596	52.1	NC_021902.1	CP006631.1	-	-	-	1	4937	4828	2013/07/31	2013/12/11	Complete	USMARC-ARS-USDA	SAMN02297856	GCA_000442415.1	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella enterica
Acinetobacter baumannii AB0057	480119	PRJNA21111	21111	Proteobacteria	Gammaproteobacteria	4.05924	39.1897	NC_011586.1	CP001182.1	NC_011585.1	CP001183.1	-	2	3923	3801	2008/11/17	2014/01/30	Complete	Case Western Reserve University	SAMN02603051	GCA_000021245.1	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii
Saccharophagus degradans 2-40	203122	PRJNA316	316	Proteobacteria	Gammaproteobacteria	5.05753	45.8	NC_007912.1	CP000282.1	-	-	-	1	4067	4007	2006/03/17	2014/01/28	Complete	DOE Joint Genome Institute	SAMN02598483	GCA_000013665.1	REPR	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Saccharophagus	Saccharophagus degradans
Pelagibacterium halotolerans B2	1082931	PRJNA72927	72927	Proteobacteria	Alphaproteobacteria	3.94889	61.3946	NC_016078.1	CP003075.1	NC_016079.1	CP003076.1	-	2	3940	3881	2011/10/14	2013/06/08	Complete	Zhejiang University	SAMN02604343	GCA_000230555.1	REPR	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pelagibacterium	Pelagibacterium halotolerans
Geobacter uraniireducens Rf4	351605	PRJNA15768	15768	Proteobacteria	delta/epsilon subdivisions	5.13636	54.2	NC_009483.1	CP000698.1	-	-	-	1	4490	4358	2007/05/11	2014/01/28	Complete	US DOE Joint Genome Institute	SAMN02598352	GCA_000016745.1	REPR	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter uraniireducens
Leadbetterella byssophila DSM 17132	649349	PRJNA38283	38283	Bacteroidetes/Chlorobi group	Bacteroidetes	4.05965	40.4	NC_014655.1	CP002305.1	-	-	-	1	3665	3465	2010/11/12	2014/01/02	Complete	US DOE Joint Genome Institute (JGI-PGF)	SAMN00191237	GCA_000166395.1	REPR	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Leadbetterella	Leadbetterella byssophila
