genome	scaffold	read	read_GC	read_buoyant_density	read_start	read_length	fragment_GC	fragment_buoyant_density	fragment_start	fragment_length
Escherichia coli 536, complete genome.	CP000247	CP000247__741/1	46.4	1.705472	1368798	250	50.2276515811211	1.7092230985495	1351526	40193
Escherichia coli 536, complete genome.	CP000247	CP000247__777/2	50.8	1.709784	3206575	250	50.6281336262746	1.70961557095375	3193306	35502
Escherichia coli 536, complete genome.	CP000247	CP000247__795/2	60	1.7188	2956166	250	52.3553991642841	1.711308291181	2925721	45470
Escherichia coli 536, complete genome.	CP000247	CP000247__830/2	42.4	1.701552	2136415	250	47.8015046025887	1.70684547451054	2122667	42802
Escherichia coli 536, complete genome.	CP000247	CP000247__859/1	56.4	1.715272	2433517	250	52.7889534594944	1.7117331743903	2396101	40266
Escherichia coli 536, complete genome.	CP000247	CP000247__860/1	43.2	1.702336	4450793	250	52.0296067270981	1.71098901459256	4430290	42693
Escherichia coli 536, complete genome.	CP000247	CP000247__892/2	53.6	1.712528	3038751	250	50.9298672918896	1.70991126994605	3021305	43931
Escherichia coli 536, complete genome.	CP000247	CP000247__926/2	49.2	1.708216	1999364	250	53.1017948826749	1.71203975898502	1965665	47134
Escherichia coli 536, complete genome.	CP000247	CP000247__953/2	54.8	1.713704	27906	250	50.5624484886285	1.70955119951886	-4693	44893
Escherichia coli 536, complete genome.	CP000247	CP000247__965/1	54	1.71292	3297994	250	50.8620023192887	1.7098447622729	3276635	38805
Escherichia coli 536, complete genome.	CP000247	CP000247__99/1	53.6	1.712528	864046	250	51.1489773429731	1.71012599779611	851773	37207
Escherichia coli 536, complete genome.	CP000247	CP000247__111/1	50.4	1.709392	4869529	250	48.6897975461562	1.70771600159523	4858968	42627
Escherichia coli 536, complete genome.	CP000247	CP000247__127/2	62	1.72076	3930460	250	49.2491976157726	1.70826421366346	3919874	34896
Escherichia coli 536, complete genome.	CP000247	CP000247__152/2	49.2	1.708216	3217259	250	47.1060661540339	1.70616394483095	3180460	40965
Escherichia coli 536, complete genome.	CP000247	CP000247__185/2	49.6	1.708608	3922277	250	50.3862916006339	1.70937856576862	3920500	30288
Escherichia coli 536, complete genome.	CP000247	CP000247__206/2	54.8	1.713704	4632469	250	50.7630212466837	1.70974776082175	4632338	44101
Escherichia coli 536, complete genome.	CP000247	CP000247__256/1	50.4	1.709392	2763612	250	51.0862535629596	1.7100645284917	2755224	41749
Escherichia coli 536, complete genome.	CP000247	CP000247__300/1	48	1.70704	4899878	250	51.8641926913193	1.71082690883749	4897331	45918
Escherichia coli 536, complete genome.	CP000247	CP000247__318/2	51.2	1.710176	4054763	250	50.9312873962556	1.70991266164833	4046277	41448
Escherichia coli 536, complete genome.	CP000247	CP000247__339/1	55.6	1.714488	4416793	250	53.5839640232533	1.71251228474279	4398216	36468
Escherichia coli 536, complete genome.	CP000247	CP000247__343/2	41.2	1.700376	1242643	250	49.3240058544814	1.70833752573739	1210781	40311
Escherichia coli 536, complete genome.	CP000247	CP000247__375/1	53.6	1.712528	2164515	250	47.5857331840847	1.7066340185204	2128214	39308
Escherichia coli 536, complete genome.	CP000247	CP000247__4/2	50	1.709	3920169	250	49.4263255541451	1.70843779904306	3899597	40964
Escherichia coli 536, complete genome.	CP000247	CP000247__44/2	56.4	1.715272	4527572	250	52.6610717264387	1.71160785029191	4505371	38368
Escherichia coli 536, complete genome.	CP000247	CP000247__444/2	49.6	1.708608	1825889	250	49.8030388294879	1.7088069780529	1795612	40871
Escherichia coli 536, complete genome.	CP000247	CP000247__488/2	50	1.709	4143935	250	52.590364864098	1.71153855756682	4126754	35246
Escherichia coli 536, complete genome.	CP000247	CP000247__490/1	48.8	1.707824	1813990	250	49.7079682937005	1.70871380892783	1810727	33558
Escherichia coli 536, complete genome.	CP000247	CP000247__509/2	38.8	1.698024	4766764	250	45.0910050118702	1.70418918491163	4730355	37910
Escherichia coli 536, complete genome.	CP000247	CP000247__533/1	42	1.70116	4306710	250	50.7626993138174	1.70974744532754	4305038	40514
Escherichia coli 536, complete genome.	CP000247	CP000247__545/2	40.4	1.699592	897573	250	50.6571936056838	1.70964404973357	874958	36595
Escherichia coli 536, complete genome.	CP000247	CP000247__592/2	31.2	1.690576	2506938	250	47.5558707139099	1.70660475329963	2484171	43717
Escherichia coli 536, complete genome.	CP000247	CP000247__602/2	41.2	1.700376	3428949	250	51.5688032272524	1.71053742716271	3399732	49082
Escherichia coli 536, complete genome.	CP000247	CP000247__641/1	48.8	1.707824	3387580	250	51.5619715928306	1.71053073216097	3371151	47312
Escherichia coli 536, complete genome.	CP000247	CP000247__677/2	52.4	1.711352	4156369	250	52.3555575225156	1.71130844637207	4141392	45191
Escherichia coli 536, complete genome.	CP000247	CP000247__699/2	59.2	1.718016	2304021	250	50.7562066013507	1.70974108246932	2290153	42052
Escherichia coli 536, complete genome.	CP000247	CP000247__704/1	48.8	1.707824	1521158	250	50.6437159709619	1.70963084165154	1486250	35264
Escherichia coli 536, complete genome.	CP000247	CP000247__748/1	54	1.71292	71549	250	52.956458023403	1.71189732886294	39830	45037
Escherichia coli 536, complete genome.	CP000247	CP000247__750/2	57.6	1.716448	3593617	250	51.1143639626027	1.71009207668335	3566444	42356
Escherichia coli 536, complete genome.	CP000247	CP000247__813/2	55.2	1.714096	2528715	250	47.8429750166632	1.70688611551633	2493303	43509
Escherichia coli 536, complete genome.	CP000247	CP000247__825/1	56	1.71488	697216	250	50.9340728602042	1.709915391403	658048	39665
Escherichia coli 536, complete genome.	CP000247	CP000247__848/2	36	1.69528	4919622	250	52.083654092892	1.71104198101103	4894476	38970
Escherichia coli 536, complete genome.	CP000247	CP000247__850/1	51.2	1.710176	2077792	250	50.2476982189894	1.70924274425461	2040777	41381
Escherichia coli 536, complete genome.	CP000247	CP000247__869/1	56.4	1.715272	419778	250	50.7572843542648	1.70974213866718	398758	41596
Escherichia coli 536, complete genome.	CP000247	CP000247__88/2	53.2	1.712136	2526341	250	47.8667977390022	1.70690946178422	2495475	40690
Escherichia coli 536, complete genome.	CP000247	CP000247__884/2	51.2	1.710176	4684991	250	51.2332118428279	1.71020854760597	4684811	40058
Escherichia coli 536, complete genome.	CP000247	CP000247__90/1	57.2	1.716056	3493134	250	52.0595613822125	1.71101837015457	3458145	37071
Escherichia coli 536, complete genome.	CP000247	CP000247__937/1	55.2	1.714096	4568056	250	49.3311943113578	1.70834457042513	4558044	46127
Escherichia coli 536, complete genome.	CP000247	CP000247__982/1	54	1.71292	803197	250	50.772226880528	1.70975678234292	771133	36971
Escherichia coli 536, complete genome.	CP000247	CP000247__111/2	51.6	1.710568	4869720	250	47.8601183369153	1.70690291597018	4843836	37689
Escherichia coli 536, complete genome.	CP000247	CP000247__127/1	56.8	1.715664	3930736	250	48.0333764117548	1.70707270888352	3928919	35594
Escherichia coli 536, complete genome.	CP000247	CP000247__152/1	53.2	1.712136	3217507	250	47.4827509459159	1.706533095927	3184484	44930
Escherichia coli 536, complete genome.	CP000247	CP000247__185/1	48	1.70704	3922390	250	48.5480207657365	1.70757706035042	3889255	36984
Escherichia coli 536, complete genome.	CP000247	CP000247__206/1	56.8	1.715664	4632644	250	51.9597901327102	1.71092059433006	4594686	45362
Escherichia coli 536, complete genome.	CP000247	CP000247__256/2	52.4	1.711352	2763461	250	51.3502285002077	1.7103232239302	2758541	43326
Escherichia coli 536, complete genome.	CP000247	CP000247__300/2	46.4	1.705472	4899768	250	48.3421350888616	1.70737529238708	4863549	41469
Escherichia coli 536, complete genome.	CP000247	CP000247__318/1	52.4	1.711352	4054652	250	51.7091848503022	1.7106750011533	4027075	43354
Escherichia coli 536, complete genome.	CP000247	CP000247__339/2	54.8	1.713704	4416620	250	52.6406096800071	1.71158779748641	4385004	44876
Escherichia coli 536, complete genome.	CP000247	CP000247__343/1	55.2	1.714096	1242829	250	49.3437396944047	1.70835686490052	1202196	45485
Escherichia coli 536, complete genome.	CP000247	CP000247__375/2	58.8	1.717624	2164298	250	47.6320345293713	1.70667939383878	2130305	42167
Escherichia coli 536, complete genome.	CP000247	CP000247__4/1	48.8	1.707824	3920097	250	49.1954083237237	1.70821150015725	3903001	38156
Escherichia coli 536, complete genome.	CP000247	CP000247__44/1	53.6	1.712528	4527294	250	51.827082184225	1.71079054054054	4516452	29008
Escherichia coli 536, complete genome.	CP000247	CP000247__444/1	48.4	1.707432	1825917	250	49.984435984005	1.70898474726432	1803970	41763
Escherichia coli 536, complete genome.	CP000247	CP000247__488/1	57.2	1.716056	4144272	250	52.9505892528922	1.71189157746783	4134311	46245
Escherichia coli 536, complete genome.	CP000247	CP000247__490/2	52.4	1.711352	1814137	250	50.656705627184	1.70964357151464	1802554	16598
Escherichia coli 536, complete genome.	CP000247	CP000247__509/1	36.4	1.695672	4766729	250	45.5518314579842	1.70464079482882	4751889	41770
Escherichia coli 536, complete genome.	CP000247	CP000247__533/2	46	1.70508	4306788	250	50.8174850236744	1.7098011353232	4297810	38227
Escherichia coli 536, complete genome.	CP000247	CP000247__545/1	43.6	1.702728	897442	250	49.9761322274599	1.70897660958291	882800	33518
Escherichia coli 536, complete genome.	CP000247	CP000247__592/1	32.8	1.692144	2506864	250	47.8960249008007	1.70693810440278	2497365	42087
Escherichia coli 536, complete genome.	CP000247	CP000247__602/1	36.8	1.696064	3428897	250	51.0519431573813	1.71003090429423	3421166	45107
Escherichia coli 536, complete genome.	CP000247	CP000247__641/2	55.2	1.714096	3387729	250	50.3083424636093	1.70930217561434	3363847	31945
Escherichia coli 536, complete genome.	CP000247	CP000247__677/1	51.2	1.710176	4156495	250	52.166346065769	1.71112301914445	4115224	43668
Escherichia coli 536, complete genome.	CP000247	CP000247__699/1	55.2	1.714096	2304124	250	50.3290001604879	1.70932242015728	2278159	43617
Escherichia coli 536, complete genome.	CP000247	CP000247__704/2	46	1.70508	1521123	250	47.2512159134379	1.70630619159517	1515197	36598
Escherichia coli 536, complete genome.	CP000247	CP000247__748/2	49.2	1.708216	71769	250	52.846206693493	1.71178928255962	40124	40756
Escherichia coli 536, complete genome.	CP000247	CP000247__750/1	51.6	1.710568	3593431	250	51.5553611354136	1.71052425391271	3576982	41148
Escherichia coli 536, complete genome.	CP000247	CP000247__813/1	59.6	1.718408	2528579	250	48.8113725958667	1.70783514514395	2508251	41855
Escherichia coli 536, complete genome.	CP000247	CP000247__825/2	47.6	1.706648	696977	250	49.8789496554721	1.70888137066236	666323	32218
Escherichia coli 536, complete genome.	CP000247	CP000247__848/1	36	1.69528	4919513	250	51.6965963666736	1.71066266443934	4891975	38312
Escherichia coli 536, complete genome.	CP000247	CP000247__850/2	50	1.709	2077644	250	47.4370873220015	1.70648834557556	2060569	37711
Escherichia coli 536, complete genome.	CP000247	CP000247__869/2	60	1.7188	420064	250	51.5409340139913	1.71051011533371	413462	42312
Escherichia coli 536, complete genome.	CP000247	CP000247__88/1	57.2	1.716056	2526482	250	48.6308923250194	1.70765827447852	2507356	42619
Escherichia coli 536, complete genome.	CP000247	CP000247__884/1	57.6	1.716448	4684826	250	52.3485412457017	1.71130157042079	4669225	28209
Escherichia coli 536, complete genome.	CP000247	CP000247__90/2	57.2	1.716056	3493139	250	50.1980595901028	1.7091940983983	3488645	34838
Escherichia coli 536, complete genome.	CP000247	CP000247__937/2	60.4	1.719192	4568197	250	49.101415209833	1.70811938690564	4558723	40842
Escherichia coli 536, complete genome.	CP000247	CP000247__982/2	56.8	1.715664	803382	250	51.3658826759403	1.71033856502242	789926	43708
Escherichia coli 536, complete genome.	CP000247	CP000247__104/1	56.4	1.715272	3497349	250	51.9874108039178	1.71094766258784	3469186	36857
Escherichia coli 536, complete genome.	CP000247	CP000247__118/2	48.8	1.707824	4407455	250	52.5529689915431	1.71150190961171	4404626	43988
Escherichia coli 536, complete genome.	CP000247	CP000247__147/2	53.6	1.712528	4624609	250	52.1521859836323	1.71110914226396	4599683	41423
Escherichia coli 536, complete genome.	CP000247	CP000247__213/2	33.2	1.692536	1534681	250	49.3744316578345	1.70838694302468	1510294	31891
Escherichia coli 536, complete genome.	CP000247	CP000247__265/1	57.6	1.716448	124255	250	51.6102066832459	1.71057800254958	78255	47851
Escherichia coli 536, complete genome.	CP000247	CP000247__287/1	58.4	1.717232	2681446	250	52.9381025788415	1.71187934052726	2664542	38273
Escherichia coli 536, complete genome.	CP000247	CP000247__309/2	54	1.71292	129465	250	49.5580194082431	1.70856685902008	116092	46269
Escherichia coli 536, complete genome.	CP000247	CP000247__330/2	56.8	1.715664	3712334	250	51.3406394637442	1.71031382667447	3680255	37594
Escherichia coli 536, complete genome.	CP000247	CP000247__360/1	40.4	1.699592	1774144	250	49.0400972053463	1.70805929526124	1742815	45265
Escherichia coli 536, complete genome.	CP000247	CP000247__396/2	42.4	1.701552	4769139	250	43.5480330707509	1.70267707240934	4736584	41003
Escherichia coli 536, complete genome.	CP000247	CP000247__406/2	52	1.71096	4112396	250	50.4030144985402	1.70939495420857	4077280	40073
Escherichia coli 536, complete genome.	CP000247	CP000247__452/1	51.2	1.710176	4449205	250	52.0320163854902	1.71099137605778	4432466	37106
Escherichia coli 536, complete genome.	CP000247	CP000247__499/2	54.4	1.713312	322713	250	48.3287056813328	1.70736213156771	292847	37456
Escherichia coli 536, complete genome.	CP000247	CP000247__52/1	50	1.709	2279137	250	51.6085673377553	1.710576395991	2256383	34223
Escherichia coli 536, complete genome.	CP000247	CP000247__571/1	47.2	1.706256	3513402	250	49.6225362042123	1.70863008548013	3495427	34043
Escherichia coli 536, complete genome.	CP000247	CP000247__587/2	53.6	1.712528	482638	250	51.3701015965167	1.71034269956459	465164	34450
Escherichia coli 536, complete genome.	CP000247	CP000247__617/2	48.4	1.707432	3079880	250	51.4263685427911	1.71039784117194	3044573	40207
Escherichia coli 536, complete genome.	CP000247	CP000247__648/2	55.6	1.714488	1032655	250	50.8778363511345	1.70986027962411	990818	43630
Escherichia coli 536, complete genome.	CP000247	CP000247__654/1	50.4	1.709392	3899924	250	48.6521519959673	1.70767910895605	3877209	41659
Escherichia coli 536, complete genome.	CP000247	CP000247__728/1	54.8	1.713704	1209984	250	50.5789059769311	1.70956732785739	1175752	45776
Escherichia coli 536, complete genome.	CP000247	CP000247__734/2	53.2	1.712136	3716879	250	51.4883637019664	1.71045859642793	3686571	44344
Escherichia coli 536, complete genome.	CP000247	CP000247__741/2	44.8	1.703904	1368879	250	50.7577039274925	1.70974254984894	1359964	41375
Escherichia coli 536, complete genome.	CP000247	CP000247__777/1	54	1.71292	3206432	250	46.7892674103105	1.7058534820621	3168924	39804
Escherichia coli 536, complete genome.	CP000247	CP000247__795/1	60.8	1.719584	2956292	250	50.4713041403174	1.70946187805751	2952270	41905
Escherichia coli 536, complete genome.	CP000247	CP000247__830/1	46.4	1.705472	2136292	250	47.4644337164096	1.70651514504208	2113629	46814
Escherichia coli 536, complete genome.	CP000247	CP000247__859/2	50	1.709	2433304	250	52.2744553105582	1.71122896620435	2414368	38141
Escherichia coli 536, complete genome.	CP000247	CP000247__860/2	48.8	1.707824	4450692	250	52.121804188806	1.71107936810503	4445030	41969
Escherichia coli 536, complete genome.	CP000247	CP000247__892/1	54.4	1.713312	3038629	250	50.3590137283237	1.70935183345376	3013367	44288
Escherichia coli 536, complete genome.	CP000247	CP000247__926/1	58.8	1.717624	1999195	250	52.8123908233376	1.71175614300687	1983850	34348
Escherichia coli 536, complete genome.	CP000247	CP000247__953/1	56.4	1.715272	27942	250	50.5905798862587	1.70957876828853	-993	41146
Escherichia coli 536, complete genome.	CP000247	CP000247__965/2	53.6	1.712528	3297957	250	50.6018384386441	1.70958980166987	3280484	37967
Escherichia coli 536, complete genome.	CP000247	CP000247__99/2	49.6	1.708608	864219	250	51.7098986638821	1.7106757006906	845916	42137
Escherichia coli 536, complete genome.	CP000247	CP000247__135/2	53.6	1.712528	3494914	250	52.2361706250942	1.71119144721259	3456518	46441
Escherichia coli 536, complete genome.	CP000247	CP000247__143/1	56.4	1.715272	2706660	250	52.1975115567719	1.71115356132564	2671841	43481
Escherichia coli 536, complete genome.	CP000247	CP000247__193/2	49.6	1.708608	1873486	250	50.9928766588603	1.70997301912568	1854359	40992
Escherichia coli 536, complete genome.	CP000247	CP000247__217/1	56	1.71488	1117276	250	51.3690572305137	1.7103416760859	1097660	43351
Escherichia coli 536, complete genome.	CP000247	CP000247__276/2	59.6	1.718408	175598	250	50.878435190512	1.7098608664867	132418	45194
Escherichia coli 536, complete genome.	CP000247	CP000247__298/2	51.6	1.710568	2417236	250	52.1516415587784	1.7111086087276	2395346	46267
